status,confidence,match_reason,remote_duplicate_group,remote_path,remote_title,remote_artist,remote_album_artist,remote_album,remote_duration_seconds,remote_size_bytes,remote_youtube_id,remote_resolved_youtube_id,remote_spotify_id,remote_musicbrainz_track_id,local_path,local_title,local_artist,local_album_artist,local_album,local_duration_seconds,local_youtube_id,local_resolved_youtube_id,local_spotify_id,local_musicbrainz_track_id
present_same_path,certain,same_path,no,Colonial Puppet/Unknown Album/128 Shima Field - Worries (Destiny Composition Challenge #10).m4a,Shima Field - Worries (Destiny Composition Challenge #10),Colonial Puppet,Colonial Puppet,Unknown Album,302.464,5125632,wbBsFTtK4sg,wbBsFTtK4sg,,,Colonial Puppet/Unknown Album/128 Shima Field - Worries (Destiny Composition Challenge #10).m4a,Shima Field - Worries (Destiny Composition Challenge #10),Colonial Puppet,Colonial Puppet,Unknown Album,302.484,wbBsFTtK4sg,wbBsFTtK4sg,,
present_same_path,certain,same_path,no,KASHIWA Daisuke/Re_RED/07 Sacred Play Secret Place.m4a,Sacred Play Secret Place,KASHIWA Daisuke,KASHIWA Daisuke,Re:RED,356.000,6025176,rcpOoGCuRmQ,rcpOoGCuRmQ,6H0qF2uhISgQcjq53JhHJt,aa72c1d1-ecfc-42eb-9a78-371e8ea765e6,KASHIWA Daisuke/Re_RED/07 Sacred Play Secret Place.m4a,Sacred Play Secret Place,KASHIWA Daisuke,KASHIWA Daisuke,Re:RED,356.021,rcpOoGCuRmQ,rcpOoGCuRmQ,6H0qF2uhISgQcjq53JhHJt,aa72c1d1-ecfc-42eb-9a78-371e8ea765e6
present_same_path,certain,same_path,no,la la larks/Culture Vulture/10 ego-izm.m4a,ego-izm,la la larks,la la larks,Culture Vulture,229.000,3983698,Je3tsfHI_iw,Je3tsfHI_iw,0fcbybCv0SGQiXazXqDD9R,8f1ca5a7-9af3-427d-9064-6915208fee0f,la la larks/Culture Vulture/10 ego-izm.m4a,ego-izm,la la larks,la la larks,Culture Vulture,229.021,Je3tsfHI_iw,Je3tsfHI_iw,0fcbybCv0SGQiXazXqDD9R,8f1ca5a7-9af3-427d-9064-6915208fee0f
present_same_path,certain,same_path,no,la la larks/Culture Vulture/02 色彩 -Album Ver.- - Shikisai -Album Ver.-.m4a,色彩 -Album Ver.- - Shikisai -Album Ver.-,la la larks,la la larks,Culture Vulture,272.494,4665800,IMq2zPfZ5jc,IMq2zPfZ5jc,3soZEQKCYsFcr1w2A4nP0r,29183634-e35f-4e1f-8690-0d677793785b,la la larks/Culture Vulture/02 色彩 -Album Ver.- - Shikisai -Album Ver.-.m4a,色彩 -Album Ver.- - Shikisai -Album Ver.-,la la larks,la la larks,Culture Vulture,272.515,IMq2zPfZ5jc,IMq2zPfZ5jc,3soZEQKCYsFcr1w2A4nP0r,29183634-e35f-4e1f-8690-0d677793785b
present_same_path,certain,same_path,no,ToyJoy/city/01 星に願いを - Hoshi ni negaiwo.m4a,星に願いを - Hoshi ni negaiwo,ToyJoy,ToyJoy,city,291.159,5069460,3ygEDKszeH8,6_A3QoJZigY,4arErJjifidxQWJlYA2OZ0,7f7a70b7-16ce-4505-a462-b791435ba538,ToyJoy/city/01 星に願いを - Hoshi ni negaiwo.m4a,星に願いを - Hoshi ni negaiwo,ToyJoy,ToyJoy,city,291.173,3ygEDKszeH8,6_A3QoJZigY,4arErJjifidxQWJlYA2OZ0,7f7a70b7-16ce-4505-a462-b791435ba538
present_same_path,certain,same_path,no,cinema staff/BEST OF THE SUPER CINEMA 2008-2011_2012-2019/835 cinema staff「斜陽」MV.m4a,cinema staff「斜陽」MV,cinema staff,cinema staff,BEST OF THE SUPER CINEMA 2008-2011/2012-2019,288.726,4811222,6itD3vhVK3U,6itD3vhVK3U,,5209681f-fa39-4a5e-9fde-3de8e0a611ee,cinema staff/BEST OF THE SUPER CINEMA 2008-2011_2012-2019/835 cinema staff「斜陽」MV.m4a,cinema staff「斜陽」MV,cinema staff,cinema staff,BEST OF THE SUPER CINEMA 2008-2011/2012-2019,288.747,6itD3vhVK3U,6itD3vhVK3U,,5209681f-fa39-4a5e-9fde-3de8e0a611ee
present_same_path,certain,same_path,no,cinema staff/BEST OF THE SUPER CINEMA 2008-2011_2012-2019/27 cinema staff _ GATE 【Official Music Video】.m4a,cinema staff / GATE 【Official Music Video】,cinema staff,cinema staff,Best Of The Super Cinema 2008-2011/2012-2019,323.374,5304878,7SiNvDSi03Q,VliFmL_K9yg,,849313df-9450-4cc9-8550-155aba76eec2,cinema staff/BEST OF THE SUPER CINEMA 2008-2011_2012-2019/27 cinema staff _ GATE 【Official Music Video】.m4a,cinema staff / GATE 【Official Music Video】,cinema staff,cinema staff,Best Of The Super Cinema 2008-2011/2012-2019,323.395,7SiNvDSi03Q,VliFmL_K9yg,,849313df-9450-4cc9-8550-155aba76eec2
present_same_path,certain,same_path,no,cinema staff/Unknown Album/837 岐路 - Kiro.m4a,岐路 - Kiro,cinema staff,cinema staff,Unknown Album,223.818,3351186,GiV0ea8bcSU,GiV0ea8bcSU,17t6acsp6qAo3zrvTVJvXr,,cinema staff/Unknown Album/837 岐路 - Kiro.m4a,岐路 - Kiro,cinema staff,cinema staff,Unknown Album,223.838,GiV0ea8bcSU,GiV0ea8bcSU,17t6acsp6qAo3zrvTVJvXr,
present_same_path,certain,same_path,no,cinema staff/西南西の虹/01 西南西の虹.m4a,西南西の虹,cinema staff,cinema staff,西南西の虹,180.861,2933186,rZj3JMbvH1Y,2cFtpyUcHFI,,a8ef2149-40c5-49d3-916e-b87a47a6472b,cinema staff/西南西の虹/01 西南西の虹.m4a,西南西の虹,cinema staff,cinema staff,西南西の虹,180.882,rZj3JMbvH1Y,2cFtpyUcHFI,,a8ef2149-40c5-49d3-916e-b87a47a6472b
present_same_path,certain,same_path,no,cinema staff/Document/01 Amk Hollic.m4a,Amk Hollic,Cinema Staff,Cinema Staff,Document,248.694,4445432,1jGnfSeLuMM,BClcf474IV0,0rbSosvgeihzLvzITwvlPc,5d2efdbc-0f82-47ff-89a4-67c00c2857b7,cinema staff/Document/01 Amk Hollic.m4a,Amk Hollic,Cinema Staff,Cinema Staff,Document,248.715,1jGnfSeLuMM,BClcf474IV0,0rbSosvgeihzLvzITwvlPc,5d2efdbc-0f82-47ff-89a4-67c00c2857b7
present_same_path,certain,same_path,no,Citrobal/My Caution Line/06 Celluloid.m4a,Celluloid,Citrobal,Citrobal,My Caution Line,282.707,4780134,PoYqp7CHpYw,PoYqp7CHpYw,4QtU4LLvHtfpvE64kpGKce,e00c3add-ac0e-4a90-b233-ddb82e31c31b,Citrobal/My Caution Line/06 Celluloid.m4a,Celluloid,Citrobal,Citrobal,My Caution Line,282.728,PoYqp7CHpYw,PoYqp7CHpYw,4QtU4LLvHtfpvE64kpGKce,e00c3add-ac0e-4a90-b233-ddb82e31c31b
present_same_path,certain,same_path,no,Salyu/Landmark/03 Valon-1.m4a,Valon-1,Salyu,Salyu,Landmark,307.008,5137129,xJ1N5jdNZwk,q8y96JAHdoU,35Cky7GhwyRtZjcw9xzBaQ,976977a8-ced2-423d-949e-9ffad4533ab8,Salyu/Landmark/03 Valon-1.m4a,Valon-1,Salyu,Salyu,Landmark,307.022,xJ1N5jdNZwk,q8y96JAHdoU,35Cky7GhwyRtZjcw9xzBaQ,976977a8-ced2-423d-949e-9ffad4533ab8
present_same_path,certain,same_path,no,bohemianvoodoo/SCENES/01 Adria Blue.m4a,Adria Blue,bohemianvoodoo,bohemianvoodoo,SCENES,312.488,5325404,gjDrEdEzfQc,zTm47ZhrCFo,1SXCqRGouxl6QyBwqdYdZL,344abfa5-7877-4415-91d8-a3887f31a87a,bohemianvoodoo/SCENES/01 Adria Blue.m4a,Adria Blue,bohemianvoodoo,bohemianvoodoo,SCENES,312.502,gjDrEdEzfQc,zTm47ZhrCFo,1SXCqRGouxl6QyBwqdYdZL,344abfa5-7877-4415-91d8-a3887f31a87a
present_same_path,certain,same_path,no,SAKEROCK/SAYONARA/10 Sayonara.m4a,Sayonara,SAKEROCK,SAKEROCK,SAYONARA,229.528,3947605,_uNmfLh71TQ,Gbz3MvOTXx0,2ZtS4FkV379Nv0jSw4biNP,306142e4-7f94-4bba-aa8d-49b4c44e5d19,SAKEROCK/SAYONARA/10 Sayonara.m4a,Sayonara,SAKEROCK,SAKEROCK,SAYONARA,229.542,_uNmfLh71TQ,Gbz3MvOTXx0,2ZtS4FkV379Nv0jSw4biNP,306142e4-7f94-4bba-aa8d-49b4c44e5d19
present_same_path,certain,same_path,no,OisicleMelonpan/indoor/02 look at the sea.m4a,look at the sea,OisicleMelonpan,OisicleMelonpan,indoor,207.520,3540407,VtqnjYMdCAQ,wHqNqc_rdSc,3NL9vhW3losGqQw6O2n08Y,,OisicleMelonpan/indoor/02 look at the sea.m4a,look at the sea,OisicleMelonpan,OisicleMelonpan,indoor,207.541,VtqnjYMdCAQ,wHqNqc_rdSc,3NL9vhW3losGqQw6O2n08Y,
present_same_path,certain,same_path,no,OisicleMelonpan/thirsty/01 色水 - iromizu.m4a,色水 - iromizu,OisicleMelonpan,OisicleMelonpan,thirsty,216.630,3753982,RXKsBPv9BMk,xoLxhaTxQQo,,,OisicleMelonpan/thirsty/01 色水 - iromizu.m4a,色水 - iromizu,OisicleMelonpan,OisicleMelonpan,thirsty,216.651,RXKsBPv9BMk,xoLxhaTxQQo,,
present_same_path,certain,same_path,no,OisicleMelonpan/answer/03 マテリアル - material.m4a,マテリアル - material,OisicleMelonpan,OisicleMelonpan,answer,198.034,3533690,H2PyYFi7UX0,0SB3taeMlmI,,,OisicleMelonpan/answer/03 マテリアル - material.m4a,マテリアル - material,OisicleMelonpan,OisicleMelonpan,answer,198.055,H2PyYFi7UX0,0SB3taeMlmI,,
present_same_path,certain,same_path,no,Funeral Diner/Bag of Holding/02 I Was the Sword.m4a,I Was the Sword,Funeral Diner,Funeral Diner,Bag of Holding,346.848,5907774,CYRMB2DT24M,n_Nvj-VFqF4,0qazxP5gIyWm77OeKaRSii,463869ef-1643-476a-b0f9-dac55e38f6b8,Funeral Diner/Bag of Holding/02 I Was the Sword.m4a,I Was the Sword,Funeral Diner,Funeral Diner,Bag of Holding,346.862,CYRMB2DT24M,n_Nvj-VFqF4,0qazxP5gIyWm77OeKaRSii,463869ef-1643-476a-b0f9-dac55e38f6b8
present_same_path,certain,same_path,no,Arknights Official - Yostar/Unknown Album/49 Arknights EP - [Requiem].m4a,Arknights EP - [Requiem],Arknights Official - Yostar,Arknights Official - Yostar,Unknown Album,261.736,4404833,WTZ5VSmPU9Q,WTZ5VSmPU9Q,,,Arknights Official - Yostar/Unknown Album/49 Arknights EP - [Requiem].m4a,Arknights EP - [Requiem],Arknights Official - Yostar,Arknights Official - Yostar,Unknown Album,261.757,WTZ5VSmPU9Q,WTZ5VSmPU9Q,,
present_same_path,certain,same_path,no,EVISBEATS/ムスヒ/182 夢の続き - Yumenotsuduki (feat. Dengaryu).m4a,夢の続き - Yumenotsuduki (feat. Dengaryu),EVISBEATS,EVISBEATS,ムスヒ,308.310,5232697,DDqqW0amAlg,DDqqW0amAlg,,21e0d2c3-dbe7-4c3b-8aa6-67ee2163c1e8,EVISBEATS/ムスヒ/182 夢の続き - Yumenotsuduki (feat. Dengaryu).m4a,夢の続き - Yumenotsuduki (feat. Dengaryu),EVISBEATS,EVISBEATS,ムスヒ,308.331,DDqqW0amAlg,DDqqW0amAlg,,21e0d2c3-dbe7-4c3b-8aa6-67ee2163c1e8
present_same_path,certain,same_path,no,sonicbrat/Stranger to My Room/11 A Matter of Time.m4a,A Matter of Time,sonicbrat,sonicbrat,Stranger to My Room,311.008,5273427,Ri2SEckMNkM,9wgZWAbG7rw,7pz4JsKnin7ltucp746URk,8654de35-7869-4a28-9b32-b8176da1153c,sonicbrat/Stranger to My Room/11 A Matter of Time.m4a,A Matter of Time,sonicbrat,sonicbrat,Stranger to My Room,311.022,Ri2SEckMNkM,9wgZWAbG7rw,7pz4JsKnin7ltucp746URk,8654de35-7869-4a28-9b32-b8176da1153c
present_same_path,certain,same_path,no,konore/TATA/931 chinese butter.m4a,chinese butter,konore,konore,TATA,209.846,3552466,gwMRWjNMniw,gwMRWjNMniw,3dg81jKPzZy5HF5iGnWlrr,,konore/TATA/931 chinese butter.m4a,chinese butter,konore,konore,TATA,209.867,gwMRWjNMniw,gwMRWjNMniw,3dg81jKPzZy5HF5iGnWlrr,
present_same_path,certain,same_path,no,rustledmyjimmiess/Unknown Album/1007 Tears of Mars - Sojourn (The Cat Lady).m4a,Tears of Mars - Sojourn (The Cat Lady),rustledmyjimmiess,rustledmyjimmiess,Unknown Album,295.446,5060178,4vYLaBodeHs,4vYLaBodeHs,,,rustledmyjimmiess/Unknown Album/1007 Tears of Mars - Sojourn (The Cat Lady).m4a,Tears of Mars - Sojourn (The Cat Lady),rustledmyjimmiess,rustledmyjimmiess,Unknown Album,295.467,4vYLaBodeHs,4vYLaBodeHs,,
present_same_path,certain,same_path,no,Caspian/Dust and Disquiet/10 Dust and Disquiet.m4a,Dust and Disquiet,Caspian,Caspian,Dust and Disquiet,685.960,11339767,fmFCUiC5uqA,aBwIimyrwZI,0a1I4EhDV3s19YKHd2edDk,c0fb844f-1774-4f0d-82e4-1031cd00c67e,Caspian/Dust and Disquiet/10 Dust and Disquiet.m4a,Dust and Disquiet,Caspian,Caspian,Dust and Disquiet,685.981,fmFCUiC5uqA,aBwIimyrwZI,0a1I4EhDV3s19YKHd2edDk,c0fb844f-1774-4f0d-82e4-1031cd00c67e
present_same_path,certain,same_path,no,out1190/Unknown Album/980 Last Train Home.m4a,Last Train Home,out1190,out1190,Unknown Album,341.508,5794194,oG7jKUHsLfY,oG7jKUHsLfY,3RtVNyi2dOUjvffDUvo21a,,out1190/Unknown Album/980 Last Train Home.m4a,Last Train Home,out1190,out1190,Unknown Album,341.529,oG7jKUHsLfY,oG7jKUHsLfY,3RtVNyi2dOUjvffDUvo21a,
present_same_path,certain,same_path,no,La Femme/Paradigmes/03 Cool Colorado.m4a,Cool Colorado,La Femme,La Femme,Paradigmes,232.480,4079657,LcB37w3Aou8,f2jv-QWY5e0,6lbkdQ51nx1XPMGoiG3BZ6,f1a2f413-959a-4f1e-ae16-4a92508c6c56,La Femme/Paradigmes/03 Cool Colorado.m4a,Cool Colorado,La Femme,La Femme,Paradigmes,232.501,LcB37w3Aou8,f2jv-QWY5e0,6lbkdQ51nx1XPMGoiG3BZ6,f1a2f413-959a-4f1e-ae16-4a92508c6c56
present_same_path,certain,same_path,no,The Tony Danza Tapdance Extravaganza/Danza 4_ The Alpha- the Omega/12 The Alpha the Omega.m4a,The Alpha the Omega,The Tony Danza Tapdance Extravaganza,The Tony Danza Tapdance Extravaganza,Danza 4: The Alpha- the Omega,196.035,3684561,TAN_V6BXMcE,PNvTeHBGBnE,4HsqSwdZLhZZXDsPPEK4p1,,The Tony Danza Tapdance Extravaganza/Danza 4_ The Alpha- the Omega/12 The Alpha the Omega.m4a,The Alpha the Omega,The Tony Danza Tapdance Extravaganza,The Tony Danza Tapdance Extravaganza,Danza 4: The Alpha- the Omega,196.048,TAN_V6BXMcE,PNvTeHBGBnE,4HsqSwdZLhZZXDsPPEK4p1,
present_same_path,certain,same_path,no,Daphne Loves Derby/On The Strength Of All Convinced/06 Kirby.m4a,Kirby,Daphne Loves Derby,Daphne Loves Derby,On The Strength Of All Convinced,210.728,3671776,4JrVVB0Hz54,iEGv7pPI89w,3YbYasXmwVmUUoX6Abo6oO,2a74cd14-44b5-4295-861a-bc2e9250e22a,Daphne Loves Derby/On The Strength Of All Convinced/06 Kirby.m4a,Kirby,Daphne Loves Derby,Daphne Loves Derby,On The Strength Of All Convinced,210.742,4JrVVB0Hz54,iEGv7pPI89w,3YbYasXmwVmUUoX6Abo6oO,2a74cd14-44b5-4295-861a-bc2e9250e22a
present_same_path,certain,same_path,no,Yuu Miyashita/Unknown Album/796 キルマー 歌ってみた／宮下遊.m4a,キルマー　歌ってみた／宮下遊,Yuu Miyashita,Yuu Miyashita,Unknown Album,213.880,3668391,g_ryxSMlouo,g_ryxSMlouo,,,Yuu Miyashita/Unknown Album/796 キルマー 歌ってみた／宮下遊.m4a,キルマー　歌ってみた／宮下遊,Yuu Miyashita,Yuu Miyashita,Unknown Album,213.900,g_ryxSMlouo,g_ryxSMlouo,,
present_same_path,certain,same_path,no,Omoinotake/EVERBLUE/498 EVERBLUE.m4a,EVERBLUE,Omoinotake,Omoinotake,EVERBLUE,239.494,4548053,VGWAkXfG0Mk,VGWAkXfG0Mk,7FUOFvIWDp4QNZTNU0HGgH,1eea9878-b2a2-4649-896d-7d09a2db331c,Omoinotake/EVERBLUE/498 EVERBLUE.m4a,EVERBLUE,Omoinotake,Omoinotake,EVERBLUE,239.515,VGWAkXfG0Mk,VGWAkXfG0Mk,7FUOFvIWDp4QNZTNU0HGgH,1eea9878-b2a2-4649-896d-7d09a2db331c
present_same_path,certain,same_path,no,Omoinotake/Moratorium/01 モラトリアム - Moratorium.m4a,モラトリアム - Moratorium,Omoinotake,Omoinotake,Moratorium,287.393,5003318,C50EsUARJfc,YE_lEp_KzcU,0proC0WvQ4SIMZZrwV7CSR,31b8b46f-197a-4a54-88bc-d84a301897cc,Omoinotake/Moratorium/01 モラトリアム - Moratorium.m4a,モラトリアム - Moratorium,Omoinotake,Omoinotake,Moratorium,287.406,C50EsUARJfc,YE_lEp_KzcU,0proC0WvQ4SIMZZrwV7CSR,31b8b46f-197a-4a54-88bc-d84a301897cc
present_same_path,certain,same_path,no,Omoinotake/One Day/01 One Day.m4a,One Day,Omoinotake,Omoinotake,One Day,222.280,3793782,HxedVG0rzA8,yOfybdZkM2Q,6HSQLDj90L7jOnfdDDdRgc,56d9d011-a5af-491f-b39e-6808c6d4826a,Omoinotake/One Day/01 One Day.m4a,One Day,Omoinotake,Omoinotake,One Day,222.294,HxedVG0rzA8,yOfybdZkM2Q,6HSQLDj90L7jOnfdDDdRgc,56d9d011-a5af-491f-b39e-6808c6d4826a
present_same_path,certain,same_path,no,Weezer/Weezer (Red Album)/03 Pork And Beans.m4a,Pork And Beans,Weezer,Weezer,Weezer (Red Album),189.400,3323599,PQHPYelqr0E,FY-WftMUQ94,7wclPheMJAUKn2njmO2s3A,a7e91343-6370-4314-9938-317a71fd35fd,Weezer/Weezer (Red Album)/03 Pork And Beans.m4a,Pork And Beans,Weezer,Weezer,Weezer (Red Album),189.421,PQHPYelqr0E,FY-WftMUQ94,7wclPheMJAUKn2njmO2s3A,a7e91343-6370-4314-9938-317a71fd35fd
present_same_path,certain,same_path,no,Weezer/Weezer (Blue Album)/05 Undone - The Sweater Song.m4a,Undone - The Sweater Song,Weezer,Weezer,Weezer (Blue Album),305.541,5159380,LHQqqM5sr7g,ONhfmrKJ5kE,2NUPVqW60lxzCSCreGNZSz,21c1b31e-1da1-4e4e-8afe-41153d79624e,Weezer/Weezer (Blue Album)/05 Undone - The Sweater Song.m4a,Undone - The Sweater Song,Weezer,Weezer,Weezer (Blue Album),305.555,LHQqqM5sr7g,ONhfmrKJ5kE,2NUPVqW60lxzCSCreGNZSz,21c1b31e-1da1-4e4e-8afe-41153d79624e
present_same_path,certain,same_path,no,Weezer/Weezer (Deluxe Edition _ Blue Album)/07 Say It Ain't So.m4a,Say It Ain't So,Weezer,Weezer,Weezer (Deluxe Edition / Blue Album),258.854,4423775,ENXvZ9YRjbo,4neXNZyChkY,56MEbUIvvfEEkLIl51wxGD,13cf483e-9ecc-4625-ac3f-49fdbf17db8e,Weezer/Weezer (Deluxe Edition _ Blue Album)/07 Say It Ain't So.m4a,Say It Ain't So,Weezer,Weezer,Weezer (Deluxe Edition / Blue Album),258.875,ENXvZ9YRjbo,4neXNZyChkY,56MEbUIvvfEEkLIl51wxGD,13cf483e-9ecc-4625-ac3f-49fdbf17db8e
present_same_path,certain,same_path,no,神山 羊/YELLOW/01 YELLOW.m4a,YELLOW,神山 羊,神山 羊,YELLOW,178.714,3077276,1_lap6dzSUc,waYhTInn7GU,6oLejuhWNQf76ydBbtLrT9,69389189-2192-441a-bcbb-af3f61feb451,神山 羊/YELLOW/01 YELLOW.m4a,YELLOW,神山 羊,神山 羊,YELLOW,178.734,1_lap6dzSUc,waYhTInn7GU,6oLejuhWNQf76ydBbtLrT9,69389189-2192-441a-bcbb-af3f61feb451
present_same_path,certain,same_path,no,Yukiguni/pothos/05 東京 - Tokyo.m4a,東京 - Tokyo,Yukiguni,Yukiguni,pothos,311.201,5199218,0Wv0cx0UCFo,0Wv0cx0UCFo,79kZ3Bw4TqU5WVolM1iEuG,,Yukiguni/pothos/05 東京 - Tokyo.m4a,東京 - Tokyo,Yukiguni,Yukiguni,pothos,311.222,0Wv0cx0UCFo,0Wv0cx0UCFo,79kZ3Bw4TqU5WVolM1iEuG,
present_same_path,certain,same_path,no,Blumepopo/hana-wo-okuru/93 花を贈る - hana-wo-okuru.m4a,花を贈る - hana-wo-okuru,Blumepopo,Blumepopo,hana-wo-okuru,226.574,3993764,mxwH-bMsL-0,mxwH-bMsL-0,,,Blumepopo/hana-wo-okuru/93 花を贈る - hana-wo-okuru.m4a,花を贈る - hana-wo-okuru,Blumepopo,Blumepopo,hana-wo-okuru,226.595,mxwH-bMsL-0,mxwH-bMsL-0,,
present_same_path,certain,same_path,no,Blumepopo/Tougenkyou/01 逃現郷 - Tougenkyou.m4a,逃現郷 - Tougenkyou,Blumepopo,Blumepopo,Tougenkyou,196.160,3318102,7p-OyBoLgjI,7p-OyBoLgjI,,,Blumepopo/Tougenkyou/01 逃現郷 - Tougenkyou.m4a,逃現郷 - Tougenkyou,Blumepopo,Blumepopo,Tougenkyou,196.181,7p-OyBoLgjI,7p-OyBoLgjI,,
present_same_path,certain,same_path,no,We are the Music Makers/Unknown Album/775 Kazumasa Hashimoto - Londo.m4a,Kazumasa Hashimoto - Londo,We are the Music Makers,We are the Music Makers,Unknown Album,286.848,4777702,lGgrgJ_ET9w,lGgrgJ_ET9w,,,We are the Music Makers/Unknown Album/775 Kazumasa Hashimoto - Londo.m4a,Kazumasa Hashimoto - Londo,We are the Music Makers,We are the Music Makers,Unknown Album,286.869,lGgrgJ_ET9w,lGgrgJ_ET9w,,
present_same_path,certain,same_path,no,East Of Eden/Evolve [Extended Version]/01 Evolve [Extended Version].m4a,Evolve [Extended Version],East Of Eden,East Of Eden,Evolve [Extended Version],399.334,6860293,pOxVFsQHdHo,pOxVFsQHdHo,0bEyWxucWNnGzl4DY9oQBb,4b0c0382-bb93-41cb-b9ec-f2feb8d38099,East Of Eden/Evolve [Extended Version]/01 Evolve [Extended Version].m4a,Evolve [Extended Version],East Of Eden,East Of Eden,Evolve [Extended Version],399.355,pOxVFsQHdHo,pOxVFsQHdHo,0bEyWxucWNnGzl4DY9oQBb,4b0c0382-bb93-41cb-b9ec-f2feb8d38099
present_same_path,certain,same_path,no,East Of Eden/The First Eden - Seeds Of Hope (Selected Edition)/186 IKIZAMA.m4a,IKIZAMA,East Of Eden,East Of Eden,The First Eden - Seeds Of Hope (Selected Edition),231.774,4187890,MYVcuStMUBI,MYVcuStMUBI,5yppaWzGbOvKS2Wik6oWUk,90a4da35-c22c-4798-aba7-6fe652a62311,East Of Eden/The First Eden - Seeds Of Hope (Selected Edition)/186 IKIZAMA.m4a,IKIZAMA,East Of Eden,East Of Eden,The First Eden - Seeds Of Hope (Selected Edition),231.795,MYVcuStMUBI,MYVcuStMUBI,5yppaWzGbOvKS2Wik6oWUk,90a4da35-c22c-4798-aba7-6fe652a62311
present_same_path,certain,same_path,no,futuresworld/Unknown Album/867 八十八ヶ所巡礼 (88kasyo junrei) - 赤い衝動-R.I.P-.m4a,八十八ヶ所巡礼 (88kasyo junrei) - 赤い衝動-R.I.P-,futuresworld,futuresworld,Unknown Album,320.018,5384508,D53SE9-4GcY,D53SE9-4GcY,,,futuresworld/Unknown Album/867 八十八ヶ所巡礼 (88kasyo junrei) - 赤い衝動-R.I.P-.m4a,八十八ヶ所巡礼 (88kasyo junrei) - 赤い衝動-R.I.P-,futuresworld,futuresworld,Unknown Album,320.039,D53SE9-4GcY,D53SE9-4GcY,,
present_same_path,certain,same_path,no,Lucky Old Sun/mad&cute/01 深夜テンション - Shinya Tension.m4a,深夜テンション - Shinya Tension,Lucky Old Sun,Lucky Old Sun,mad&cute,240.315,4125694,dSxZLpkYJE0,dSxZLpkYJE0,7DBx0f7cSkQqyEp2syAo3K,,Lucky Old Sun/mad&cute/01 深夜テンション - Shinya Tension.m4a,深夜テンション - Shinya Tension,Lucky Old Sun,Lucky Old Sun,mad&cute,240.336,dSxZLpkYJE0,dSxZLpkYJE0,7DBx0f7cSkQqyEp2syAo3K,
present_same_path,certain,same_path,no,LUCKY TAPES/BLUE/01 BLUE feat. kojikoji (feat. kojikoji).m4a,BLUE feat. kojikoji (feat. kojikoji),LUCKY TAPES,LUCKY TAPES,BLUE,207.043,3907291,YnnryUwfSE0,YnnryUwfSE0,26Ld7eaE0BYwZVfnE1ZFPL,,LUCKY TAPES/BLUE/01 BLUE feat. kojikoji (feat. kojikoji).m4a,BLUE feat. kojikoji (feat. kojikoji),LUCKY TAPES,LUCKY TAPES,BLUE,207.064,YnnryUwfSE0,YnnryUwfSE0,26Ld7eaE0BYwZVfnE1ZFPL,
present_same_path,certain,same_path,no,r3dn3f/Unknown Album/989 Seikima II-FIRE AFTER FIRE live.m4a,Seikima II-FIRE AFTER FIRE live,r3dn3f,r3dn3f,Unknown Album,335.215,5644972,0e6gJ04KmBQ,0e6gJ04KmBQ,,,r3dn3f/Unknown Album/989 Seikima II-FIRE AFTER FIRE live.m4a,Seikima II-FIRE AFTER FIRE live,r3dn3f,r3dn3f,Unknown Album,335.236,0e6gJ04KmBQ,0e6gJ04KmBQ,,
present_same_path,certain,same_path,no,嘘とカメレオン/ヲトシアナ/11 されど奇術師は賽を振る.m4a,されど奇術師は賽を振る,嘘とカメレオン,嘘とカメレオン,ヲトシアナ,208.981,3563293,lscuxZT45Io,z4blkw7TKKA,5CV4RM1N1LcVUzNIzuGG1o,7b4335e2-6b74-4eab-aa60-e26ce7337cd2,嘘とカメレオン/ヲトシアナ/11 されど奇術師は賽を振る.m4a,されど奇術師は賽を振る,嘘とカメレオン,嘘とカメレオン,ヲトシアナ,208.995,lscuxZT45Io,z4blkw7TKKA,5CV4RM1N1LcVUzNIzuGG1o,7b4335e2-6b74-4eab-aa60-e26ce7337cd2
present_same_path,certain,same_path,no,Sonder/What You Heard/01 What You Heard.m4a,What You Heard,Sonder,Sonder,What You Heard,238.243,4367727,NomGdaA-g0w,NomGdaA-g0w,3a3dQOO19moXPeTt2PomoT,80a2a6f8-c10d-4c99-be8d-28499ef269ee,Sonder/What You Heard/01 What You Heard.m4a,What You Heard,Sonder,Sonder,What You Heard,238.264,NomGdaA-g0w,NomGdaA-g0w,3a3dQOO19moXPeTt2PomoT,80a2a6f8-c10d-4c99-be8d-28499ef269ee
present_same_path,certain,same_path,no,ヵャ/Unknown Album/1350 いきのこり●ぼくら.m4a,いきのこり●ぼくら,ヵャ,ヵャ,Unknown Album,380.773,6426651,J9-6WQ7VZZI,J9-6WQ7VZZI,6ad7bQ48TlqAgebCExUJVe,,ヵャ/Unknown Album/1350 いきのこり●ぼくら.m4a,いきのこり●ぼくら,ヵャ,ヵャ,Unknown Album,380.794,J9-6WQ7VZZI,J9-6WQ7VZZI,6ad7bQ48TlqAgebCExUJVe,
